Barcode,Brands,Product name,Generic name,Serving quantity,Serving qty unit,Serving size,Calories,Protein,Fats,Saturated fats,Monounsaturated fats,Polyunsaturated fats,Trans fats,Carbs,Total sugars,Added sugars,Fiber,Sodium,Potassium,Cholesterol
7500810034330,Barcel,Takis Fuego,N/A,25,g,25 g,516,0,27.6,4,0,0,0,60,2.4,0,4.8,0.844,0,0
7793065000063,Índigo,Aceite,"aceite comestible mezcla 94% soya y 6% girasol, libre de gluten.",13.0,ml,1 cuchara de sopa (13 ml),831,0,92.3,13.8,28.5,50,0,0,0,0,0,0,0,0
8480017056221,El Chacarero,Pan para Hamburguesa,N/A,50,g,50g,262,0,2.8,1.4,0,0,0,50,0,0,3.4,0.234,0,0
7798016103756,Granja Tres Arroyos,Suprema Crispy,N/A,130,g,130 g,168,0,8.46,1.77,0,0,0,7.69,1,0,2,0.702,0,0
7790670052722,Green Life,Lentejas Y Zanahoria Medallones,N/A,80,g,80 g,119,0,0,0,0,0,0,15,0,0,58.8,0.398,0,0
7891515575014,Sadia,Supreme De Pollo Rebozadas,N/A,130,g,130 g,184,0,7,1.92,0,0,1.92,16.2,0.769,0,1,0.592,0,0
7798147783797,Rapanui,Chocolate Con Leche,N/A,25,g,25 g,496,0,24,8,0,0,0,64,60,0,0,0.068,0,0
7792750000340,Marbella,Caballa En Aceite,N/A,100,g,1 portion (100 g),187,0,10.3,3.2,0,0,0,0,0,0,0,0.138,0,0
7798182840226,Josmar Snacks,Maní Sin Piel Frito Salado,N/A,25,g,25gr,576,0,48,7.2,0,0,0,12.4,0,0,11.2,0.984,0,0
7798070860220,Freddo,Tableta De Dulce De Luche,N/A,50,g,50 g,278,0,16,13,2.2,0.4,0,28,28,26,1.6,0.098,0,0.024
7790380026167,Georgalos,Nucrem,N/A,20,g,20gr,520,0,30.5,9,0,0,0,50,39,39,0,0.05,0,0
7798147782714,Rapanui,Chocolate 60% Cacao,N/A,25,g,25gr,436,0,32,20,0,0,0,44,0,0,12,0.084,0,0
7798147783247,Rapanui,Chocolate con Leche,N/A,25,g,25gr,500,0,32,20,0,0,0,44,40,40,10.8,0,0,0
7793890259155,Bimbo,Budín Marmolado,N/A,60,g,60gr,397,0,18.3,4.83,0,0,0,51.7,26.7,26.7,1.17,0.218,0,0
7622201735883,Pepitos,x3 Pepitos con chispas de Cadbury,N/A,33,g,33gr,458,0,18.2,4.55,0,0,0,66.7,30.3,30.3,2.42,0.142,0,0
7790380012139,Georgalos,Crocante de Maní,N/A,20,g,20gr,470,0,19,2.5,0,0,0,60,55,55,1.25,0.04,0,0
7791120102783,Molinos Ala,Tostadas De Arroz,N/A,30,g,30 g,377,0,3.67,1,0,0,0,76.7,9.67,6.67,0,0.293,0,0
2800005496314,Coto,Granola,N/A,30,g,1 portion (30 g),443,0,16.7,6.67,0,0,0,63.3,27,22,3.33,0.18,0,0
7790070431585,Gallo,Arroz Integral,N/A,50,g,50 g,338,0,2,0.4,0,0,0,72,0,0,6,0,0,0
7793890260885,Bimbo,Pan BIMBO Artesano BLANCO,N/A,50.0,g,50 gr,258,0,2.8,0.6,0.6,1.6,0,48,4.4,3.8,2.4,0.242,0,0
0652811926200,Star Nutrition,Whey Protein Vainilla,N/A,30,g,1 scoop (30 g),423,0,6,0,0,0,0,8.67,0,0,0,0.2,0.6,0
7793890258875,Fargo,Pan Panchos FARGO,N/A,35,g,1 unidades (35 g),271,0,4.29,0,0,0,0,48.6,6.57,0,2.29,0.249,0,0
7798084683204,Raffo,Regulip 1000,N/A,1,g,1g,10.44,0,1,0,0,0,0,0,0.113,0,0,0,0,0
7790538010338,Macrobiotica,Galleta con arroz integral yamani sin sal,N/A,30.0,g,30g,370,0,3.33,0.667,0,0,0,79,1.33,0,4.67,0.013,0,0
7790040144903,"Arcor,Cofler",Cofler Relleno,producto de panadería con baño de repostería y relleno sabor chocolate.,80,g,1 rebanada (80 g),356,0,15,8.2,4.8,1.4,0,50,21,19,1.6,0.061,0,0
7790895011788,Aquarius,Aquarius Zero Naranja,N/A,200,ml,200ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7794903232899,Yuka,Tirabuzon Lenteja,N/A,80,g,80 g,330,0,1.12,0,0,0,0,63.8,0,0,21.2,0,0,0
7794820903223,Milkaut,yogur milkaut ffs x 120 vainilla,N/A,120.0,g,120gr,95,0,1.58,1,0,0,0,15.8,14.2,10,0,0.06,0,0
7790070417152,Gallo,Chips Sabor Pizza,N/A,30,g,30 g,393,0,6.67,3.33,0,0,0,76.7,4.67,1.67,2,0.667,0,0
7790070336477,Terrabusi,Tallarines N°7 (Fideos Secos),N/A,80,g,80gr,331,0,1,0.25,0.125,0.625,0,71.2,0,0,3,0.0137,0,0
7790079019708,Paladini,Medallones de Pollo Con jamón y Queso,N/A,130,g,130 g,201,0,10.8,0,0,0,0,10,0,0,0.538,0.43,0,0
7791720031582,Bulnez,Queso Tybo,N/A,40,g,40 g,362,0,28.8,17,0,0,0,1.25,1.25,0,0,0,0,0
7791875102144,Havanna,Alfajor Sin Azucar 70%,N/A,70,g,1 portion (70 g),251,0,13.1,4.71,0,0,0,22.9,6.29,0,21.4,0.14,0,0
7790580148867,Bago,Raptor protein,N/A,45,g,45 g,402,0,16.9,8.44,0,0,0,28.9,24.4,0,7.11,0.387,0,0
7798151953346,Mani King,Roasted Salted Peanuts,N/A,15,g,15 g,599,0,51,5.7,0,0,0,9.2,3.6,0,8.6,0.389,0,0
0617395130023,Star Nutrition,Just Whey,N/A,30,g,1 scoop (30 g),410,0,6,0,0,0,0,5.33,0,0,0,0.2,0.6,0
7793890260878,Bimbo,Panettone,N/A,80,g,80 g,358,0,17.5,8,0,0,1,45,16.2,16.2,1.88,0.216,0,0
7790895641206,Aquarius,Aquarius Uva,N/A,200.0,ml,200ml,32,0,0,0,0,0,0,0,8,0,0,0,0,0
7798205050861,KöS Food,Granola Live,N/A,40,g,1 portion (40 g),400,0,16.5,0,0,0,0,55,13.8,9,6.75,0,0,0
7798059880102,Sangiel,Pan lacteado,N/A,50,g,2 rebanadas (50 g),272,0,3,1,0,0,0,50,4.8,0,2,0.206,0,0
7798126072805,gaoma,galletas sinfonia,N/A,25.0,g,3 portion (25 g),316,0,15.6,6.4,0,0,0,40,0,0,0,0.056,0,0
7790503460120,Dos Hermanos,Snack De Arroz Picante,N/A,25,g,1 portion (25 g),428,0,13.2,0,0,0,0,72,0,0,0,0,0,0
2800005721393,Ciudad del Lago,Puré de tomates Libre de gluten,Puré de tomates,60,g,60 g,18,0,0,0,0,0,0,3.8,2.5,0,0,8.9,0,0
7798029710934,GrabicH,crocante de mani,N/A,20,g,1 portion (20 g),460,0,21.2,4,0,0,0,55.6,0,0,3.7,0,0,0
7790580240219,Arcor,Turrón De Maní Arcor,N/A,20,g,20 g,440,0,16,3,7.5,5.5,0,65,49.5,48.5,2,0.011,0,0
7790079022630,Paladini,Jamón Crudo Fetas,N/A,40,g,2.5 portion (40 g),182,0,6,0,0,0,0,0,0,0,0,2.38,0,0
2541780003464,La Serenísima,Pategras,N/A,30.0,g,1 portion (30 g),377,0,29.7,18,0,0,0,0,0,0,0,0.363,0,0
7792180139511,Cañuelas,Arroz Cañuelas Doble Carolina,N/A,50,g,50 g,346,0,0,0,0,0,0,80,4,0,2,0.004,0,0
7798423230045,La Manchita,Yogurt Frutos del bosque,N/A,200,g,200 g,81,0,4,0,0,0,0,7,7,1.3,0,0.054,0,0
7790310985328,Lay's,Lay's Flaming Hot,N/A,25.0,g,1 portion (25 g),540,0,32.4,3.6,0,0,0,56,3.6,3.6,0,0.496,0,0
0736684224042,Pazzi Buns,Pan de papa,N/A,85,g,1 bun (85 g),364,0,6.35,1.18,0,0,0,50.6,8.24,8.24,8.24,0.406,0,0
7798061191517,Oliovita,Acero Balsamico En Reduccion,N/A,10,ml,10 ml,140,0,0,0,0,0,0,33,33,33,0,0,0,0
7798177200363,Luc Snacks,Barra Natural Artesanal,N/A,30,g,1 portion (30 g),135,0,9.5,4.3,0,0,0,7.7,5.3,3.3,1,0,0,0
0000303060125,Bompaning,Criollo Cuadrado De Ojaldre,N/A,40,g,1 portion (40 g),390,0,20.8,8.25,0,0,0,42.5,0,0,3.75,0.34,0,0
7799120005998,aliada,Atun Al natural,N/A,120,g,120 g,45,0,1,0.25,0,0,0,0,0,0,0,0.24,0,0.025
7791720029664,Carrefour Classic,Oatmeal And Honey Cookies,N/A,30.0,g,4 cookies (30 g),129,0,3.6,0.3,0,0,0,22,8.6,8.2,0.9,0.1,0,0
7790127786989,Vanoli,Chimichurri sabor Ahumado,"aderezo a base de vinagre y especias con aroma a humo y barbacoa, libre de gluten.",10,g,1 cuchara de sopa (10 g),0,0,0,0,0,0,0,0,0,0,0,0.89,0,0
7791813222507,Pepsi,Twist,N/A,200,ml,200 mL (1 vaso),0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0
7791708001248,Veneziana,N/A,N/A,50.0,g,50 g,230,0,2.4,0.6,0,0,0,44,4.8,4.8,1.8,0.214,0,0
7794903000061,Chammas,Alfajor de dulce De Membrillo,N/A,40,g,1 unidad (40 g),365,0,15,1.25,0,0,0,58.2,0,0,1.5,0.019,0,0
7622201819736,Royal,Gelatina,N/A,120,g,1 portion (120 g),8.33,0,0,0,0,0,0,0,0,0,0,0.133,0,0
7790580135973,Cabsha,Cabsha Postre,N/A,20,g,1 portion (20 g),525,0,31.5,0,0,0,0,55,0,0,0,0,0,0
7793890261073,Bimbo,Rapiditas BIMBO ROJAS XXL,N/A,77,g,77 g,300,0,6.62,0,0,0,3.25,50.6,50.6,0,0,2.47,0,0
2000000151841,Pampa Blanca,Harina de Trigo tipo 000,harina de trigo tipo 000 fortificada con hierro y vitaminas.,50.0,g,1/2 taza de té (50 g),346,0,1.8,0,0,0,0,72,0,0,3,0.014,0,0
7891330019991,Neugebauer,Chocolate con maní,N/A,N/A,N/A,"26,6",152,0,9.7,5.7,0,0,0,14,10,9.7,0,0,0,0
7798023320085,Del Valle,Aceite Mezcla,N/A,50.0,ml,50 ml,900,0,100,10,22,65.8,0,0,0,0,0,0,0,0
7794903000085,Chammas,Alfajor De Damasco,N/A,40,g,1 unit (40 g),371,0,15,1.25,0,0,0.75,58.8,0,0,2,0.0187,0,0
7790636000606,Val Maira,Pan Lactal,N/A,N/A,N/A,2,265,0,3.5,0.6,1.1,1.6,0,50.2,4.3,4.3,3.1,0,0,0
7622201704551,Clight,Jugo de naranja stevia,N/A,1.9,g,"1,9g",5,0,0,0,0,0,0,0,0,0,0,0,0,0
7793890261172,Bimbo,Pan Integral 100% Grano Entero,N/A,60,g,1 portion (60 g),406,0,6.94,0,0,0,0,69.4,0,0,0,0,0,0
7790070410795,Exquisita,Cookies Sabor Vainilla,N/A,30,g,2 galletas (30 g),487,0,21.7,0,0,0,0,66.7,0,0,0,0,0,0
2545303000060,Coto,Sanguche de Miga,N/A,50,g,1 unit (50 g),244,0,10.6,6.8,0,0,0,21.2,0,0,0.8,0.96,0,0
2513875000016,Coto,Sorrentinos De Jamón y Queso,N/A,100,g,4 sorrentinos (100 g),164,0,1.5,0.8,0,0,0,23,0.7,0,7.6,0.37,0,0
2512997000010,Coto,Sorrentinos napolitano s,N/A,100,g,4 sorrentinos (100 g),207,0,5.1,2.5,0,0,0,28,1.1,0,2.5,0.39,0,0
2542220004683,Tregar,Queso Cremoso,N/A,30,g,1 rebanada (30 g),337,0,29,17,0,0,0,0,0,0,0,0.483,0,0
0754697494481,Arbanit,Cubanito artesanal relleno de pasta sabor avellana,N/A,26,g,26 g,132,0,6.3,1.2,0,0,0,17,11,10,0,0,0,0
2128718853317,Ki Bar,Manzana,N/A,40,g,1 portion (40 g),275,0,7,0.75,0,0,0,32,0,0,11.2,0,0,0
0617395130795,Star Nutrition,Vitamina C (pastillas),N/A,2,g,2 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0039442247100,UniversalUSA,Daily Formula (pastillas),N/A,1,g,1 g,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0
0617395129980,Generation Fit,Fat Burner Cuts (cafeína),N/A,4,g,4 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790279001121,Adenomar,Lentejon,N/A,60,g,60 g,355,0,1.67,0,0,0,0,60,0,0,0,0,0,0
7798115261364,Mervick,Energy Gel,N/A,40,g,40 g,290,0,0,0,0,0,0,67.5,35,35,0,0.277,0.06,0
7891330016426,Neugebauer Co.,Chocolate tropical 1891,Tableta a base de cacao y azúcar saborizado con banana,22.5,g,22.5 g (1/4 de tableta),538,0,28.4,19.1,0,0,0,62.2,44,44,2.67,0,0,0
7798432770037,Kay,Yogur Griego,N/A,100,g,1 portion (100 g),66,0,1,1,0,0,0,4,0,0,0,0.035,0,0
7798031470550,Wakas,Poroto Alubia & Chia,N/A,80,g,80 g,279,0,0,0,0,0,0,60,1.25,0,13.8,0.0025,0,0
7793890261196,Bimbo,Pan Bimbo 100% Integral,N/A,60,g,60 g,243,0,4.5,0.833,1,2.67,0,38.3,4.33,4.17,5.5,0.23,0,0
7790787201303,Ilolay,Leche en Polvo Descremada Instantanea,N/A,100,g,1.5 tablespoon (100 g),68,0,0,0,0,0,0,10,10,0,0,0.108,0,0
7790040143265,Bagley,Coquitas,N/A,34,g,5 galletitas (34 g),462,0,16.5,0,0,0,0,70.6,0,0,5.59,0.856,0,0.0824
7798141132317,Karinat,Mix 3 Berries,N/A,140,g,140 g,55.7,0,0.357,0,0,0,0,12.9,10.7,0,1.93,0.00114,0,0
7798338291575,Las Tres Niñas,Leche 0% lactosa,N/A,200,ml,200ml (1 vaso),40,0,1,0.65,0,0,0,4.8,4.8,0,0,0.045,0,0
7791885001550,Cumaná,Atún Desmenuzado al Natural,N/A,60,g,60 g,130,0,1.67,0,0,0,0,0,0,0,0,0.6,0,0
7798344530040,Fu Bao,Ravioles Chinos,N/A,100.0,g,1 portion (100 g),200,0,5.5,2.1,0,0,0,30,1.3,0.2,0,0.261,0,0
7798061190671,Oliovita,Aceite De Oliva,N/A,100,g,1 tablespoon (100 g),117,0,13,2.4,0,0,0,0,0,0,0,0,0,0
7798085681636,Citric,Jugo De Manzana,N/A,200,ml,1 portion (200 ml),60,0,0,0,0,0,0,15,0,0,0,0,0,0
7793890259162,Bimbo,Budín Relleno con Dulce de Leche,N/A,60,g,60gr,382,0,15.7,4.5,0,0,0,53.3,33.3,33.3,0,0.188,0,0
8480017299079,Dia,Jugo de Naranja con Pulpa,N/A,200.0,ml,200ml (1 vaso),40.5,0,0,0,0,0,0,9.5,9.5,0,0,0,0,0
7790070431479,Luccetti,Arroz Integral,N/A,50,g,1 portion (50 g),332,0,0.8,0,0,0,0,72,0,0,6.6,0,0,0
2533183001468,Bocatti,Lomo De Cerdo Al Horno,N/A,40,g,4 fetas (40 g),138,0,6.5,2.5,0,0,0,0,0,0,0,0.78,0,0
7798132273906,Calisa,Crujix De Pollo,N/A,130.0,g,5 nuggies (130 g),175,0,8.46,1.31,0,0,0,17.7,1.15,0.308,3.23,0.365,0,0
7798158704415,Paladino,Jamon Cocido,N/A,40,g,1.5 slice (40 g),100,0,3,1,0,0,0,1.5,0,0,0,0.872,0,0
0734191232611,Johnny's Market Granola Vegana 04,Johnny's Market Granola Vegana 04,N/A,40,g,1 portion (40 g),425,0,14.8,2.5,0,0,0,60,0,0,10,0.00325,0,0
7798183771918,Grido,Bocaditos de framuesas con doble chocolate,N/A,N/A,N/A,N/A,357,0,21,12,0,0,0,38,34,26,2.8,79,0,0
7790580147792,Arcor,Mogul Sandía,N/A,21,g,21 g,324,0,0,0,0,0,0,76.2,57.1,57.1,0,0.129,0,0
8445290615961,Nestle,Nestum,N/A,25.0,g,25 g,364,0,0,0,0,0,0,80,9.6,0,3.6,0.024,0.592,0
0617395129874,star nutrition,dynamite pre workout lime,N/A,8,g,8 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790070336217,matarazzo,mostachón n52,N/A,80,g,80 g,334,0,1,0,0.25,0.75,0,70,0,0,3.12,0.01,0,0
7798016105347,Granja Tres Arroyos,Pollo Crispy,N/A,130,g,130 g,168,0,8.46,1.77,0,0,0,7.69,1,0,2,0.702,0,0
7798325440085,Doña Dominga,Fideos integrales Penne rigatti(dry),N/A,80,g,1 portion (80 g),308,0,2.12,0.25,0,0.875,0,58.8,0,0,12.5,0.0137,0,0
0617395129720,star nutrition,whey isolate protein,N/A,30,g,30 g,360,0,0,0,0,0,0,0,0,0,0,0,0,0
7793890260892,Bimbo,Pan BIMBO Artesano Integral,N/A,57.0,g,1.5 rebanadas (57 g),244,0,2.98,0.526,0.702,1.75,0,42.1,5.96,5.79,5.44,0.23,0,0
2800000706999,Ciudad Del Lago,Lata De Atun Al Natural,N/A,60.0,g,60 g,103,0,1.5,0.667,0,0,0,0,0,0,0,0.423,0,0
7798157300205,Biggy Snacks,Popcorn Pochoclos Acaramelados,N/A,25,g,25 g,396,0,10,0.8,0,0,0,68,40,40,10,0,0.144,0
7792981066115,ENA,Batido Proteína Sabor Chocolate,N/A,36,g,36 g,403,0,5.28,3.33,0,0,0,33.3,7.5,4.44,0,0.125,0,0
7799054022320,Nat,Snacks De Arroz,N/A,25,g,25 g,376,0,4.8,0.4,0,0,0,76,4,0.8,1.2,0.48,0,0
7792052180962,Cuisine & Co,Super Avena Instantánea 0% Sodio,N/A,N/A,N/A,1 cup,412,0,10,2,0,0,0,64,0,0,12.8,0,0,0
7794058701769,Artico,Barritas de mozzarella,N/A,80,g,1 portion (80 g),260,0,10.6,4.75,0,0,0,30,2.5,0,1.25,0.263,0,0
5304000222420,Diamond,Farfalle,N/A,80,g,80 g,355,0,1.5,0,0,0,0,72.5,3.75,0,2.87,0,0,0
7896423438130,Snickers,SNIGKERS DARK,N/A,42.0,g,42 g,495,0,26.2,0,0,0,0,57.1,0,0,0,0,0,0
7790080019872,Sancor,Queso Fontina,N/A,30,g,30 g,370,0,29,18.7,0,0,0,0,0,0,0,0.48,0,0
7790070432896,Exquisita,Brownie,N/A,30,g,30 g,390,0,7,2.67,0,0,0,76.7,56.7,0,1,0.00333,0,0
7794903000054,Chammas,Alfajor Glaseado De Dulce De Leche,N/A,40,g,40 g,381,0,17.8,1.25,0,0,0.75,52.8,0,0,1,0.0045,0,0
4607121294583,Magic grain,N/A,N/A,N/A,N/A,N/A,410,0,15,0,0,0,0,63,0,0,0,0,0,0
0757450533427,Nack’s Jerky,Sweet Hot,N/A,30.0,g,30 g,307,0,2.33,1.67,0,0,0,13.3,0,0,0,1.91,0,0
0757450533410,Nack’s Jerky,Original,N/A,30,g,30 g,313,0,2.33,1.67,0,0,0,15.7,0,0,0,2,0,0
7798141132881,Karinat Bites,Frambuesa Con Chocolate,N/A,25.0,g,25 g,188,0,10.4,6,0,0,0,21.2,18,0,3.2,0.04,0,0
0734191403837,Natural Candy Bites,Caju Tostado Y Salado,N/A,30,g,30 g,610,0,46.7,9.33,0,0,0,28.7,5,0,8,0.58,0,0
7798101200469,Gentech,Whey Proteine,N/A,30,g,1 scoop (30 g),427,0,9.67,6.33,0,0,0,11,0,0,0,0.177,0,0
7791720032411,N/A,Filet de Merluza a la Romana Sabor Limon,N/A,130.0,g,130 g,218,0,16.2,3.77,0,0,0,0,1.69,0,0.231,0.336,0,0
7797906054956,McCain,Smiles,N/A,85.0,g,85 g,172,0,7.65,1.06,0,0,0,23.5,0,0,2.82,0.151,0,0
7798133620372,Integralia,Galletitas Integrales Con Salvado Y Limon,N/A,30,g,4 pieces (30 g),390,0,14,1.33,0,0,0,56.7,0,0,11,0.433,0,0
7798085681568,Citric,Jugo de naranja sin pulpa,N/A,200.0,ml,200 ml (1 vaso),42,0,0,0,0,0,0,10,7,0,0,0,0,0
7790636000613,Val Maira,Pan de Salvado Doble Familiar,N/A,50.0,g,50gr,240,0,4.3,0.6,1.1,2.2,0,40,1.8,1.8,8.5,0.227,0,0
7798174260551,HochSport,Bio Protein,N/A,40,g,40 g,352,0,1.25,0,0,0,0,4,0,0,0,0.1,0,0
7790272008417,natura,aceite de oliva,N/A,13.0,ml,1 portion (13 ml),831,0,92.3,15.4,0,0,0,0,0,0,0,0,0,0
7791120102769,Molinos Ala,Tostaditas de arroz clásicas,N/A,30.0,g,30g,377,0,4.33,0,3,1.33,0,76.7,9.67,6.67,0,287,0,0
0656750750520,PainLabs,Pro Build,N/A,35,g,35 g,357,0,5.43,0,0,0,0,10,0,0,1.43,0.277,0.634,0
7500810034347,Barcel,Takis Xplosion,N/A,25.0,g,1 portion (25 g),516,0,28,4,0,0,0,60,3.2,0,4.8,0.632,0,0
7791875002437,Havanna,Cuadradito De Dulce De Leche Y Coco,N/A,80.0,g,80 g,414,0,11.2,0,0,0,7.38,72.5,56.2,56.2,0,1,0,0
7790070433220,Preferido,Pan Rayado,N/A,100.0,g,3 tablespoon (100 g),108,0,1.9,0.9,0.7,0,0,20,0,0,0.8,0,0,0
0790757868205,Kaufer,Pan Integral,N/A,50.0,g,50 g,360,0,10.6,1,0,0,0,52,4.2,2.2,11,0.28,0,0
7790310985465,Lays,Papas Fritas Clásicas,N/A,25.0,g,1 serving (25 g),552,0,35.6,3.6,0,0,0,52,2.4,0,4.4,0.488,0,0
7798022228641,San Remo,Atun Desmenuzado,N/A,60,g,60 g,93.3,0,1.33,0.667,0,0,0,0,0,0,0,0.578,0,0
7793046007364,Cormillot,Dulce de Frambuesa,N/A,20.0,g,1 1 cucharada de sopa (20 g),130,0,0,0,0,0,0,32,32,0,0,0,0,0
7798383880052,Soyana,Nuggets Bocaditos de Tofu,N/A,100.0,g,4 nuggets (100 g),281,0,9,0.9,0,0,0,34,2.4,0,5.1,0.266,0,0
7790070431523,Gallo,N/A,N/A,63.0,g,0.5 plato (63 g),337,0,1.27,0.635,0,0,0,73,3.81,0,1.9,0.881,0,0
7792401210258,Cosalta,Momy Light,N/A,200,g,200 g,40,0,0.4,0,0,0,0,5.9,5.1,0,0,0.053,0,0
7791218123720,Orali,Ravioles de Soja Texturizada,N/A,100.0,g,1 plato (100 g),226,0,1.2,0.2,0,0,0.6,43,0,0,0.2,0.388,0,0
7790071080218,Rivera,Tostadas De Arroz,N/A,30,g,30 g,363,0,0,0,0,0,0,83.3,0,0,0,0.283,0,0
7792401010155,Cosalta,Leche parcialmente Descremada,N/A,200.0,g,200 g,45,0,1.5,1,0,0,0,4.8,4.8,0,0,0.05,0,0
7791120101687,Molinos Ala,Almohaditas Rellenas De Cacao Con Corazón De Vainilla,N/A,30.0,g,30gr (19 unidades),447,0,12.7,2.33,0,0,0,66.7,25.7,24.7,3.33,0.0533,0,0
7790040147720,Bagley Argentina SA,Surtido Bagley,N/A,100.0,g,100 g,447,0,16,4,10,1.1,0.3,69,29,29,2.4,0.265,0,0.011
7798062548501,Villa Del Sur,Agua Mineral,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0.164,0.01,0
7794000006935,Knorr,N/A,N/A,12.6,g,"12,6g",333,0,6.35,3.17,0,0,0,60.3,12.7,0,7.14,4.1,0,0
7790538010253,Macritas,Nachos,N/A,25.0,g,25 g,484,0,24,4,0,0,0,60,2.4,0,6.4,0.18,0,0
7799054060513,Farmacity,Alfajor de arroz Pasta de Maní negro,N/A,22.0,g,22g,125,0,5.2,3.6,0,0,0,17.8,2.8,1.6,0.4,0,0,0
7790360975195,Swift,Cow Fat,N/A,10.0,g,1 portion (10 g),900,0,100,0,0,0,3,0,0,0,0,0,0,0
7798136870705,Dahi,Descremado Con Durazno,N/A,190.0,g,190 g,94.7368421052632,0,0,0,0,0,0,20,0,0,0,0,0,0
0701822746281,N/A,Crunchis Original,N/A,30.0,g,30g,517,0,36.3,3.33,0,0,0,37.3,0,0,20.3,0.35,0,0
7798185030457,La Panerita,Pan Lactado,N/A,50,g,50 g,224,0,2.4,0,0,0,0,48,0,0,2,0.216,0,0
7790070337016,Matarazzo,Lasagna 100% trigo candeal seleccionado,N/A,80.0,g,80gr,332,0,1,0,0.5,0.5,0,70,0,0,3,0,0,0
7790045827283,Granix,Tapioca Starch,N/A,100.0,g,1 portion (100 g),349,0,0,0,0,0,0,85,0,0,0,0.003,0,0
7797480026097,Barolo,Fiambre Cocido De Paleta,N/A,40.0,g,40 g,120,0,3.5,1.25,0,0,0,8,1.5,0,0,0.95,0,0
7798034730101,Crelech,Conitos,N/A,38.0,g,1 cone (38 g),382,0,10.5,5,0,0,2.63,63.2,55.3,36.8,2.63,0.142,0,0
7791078023376,N/A,Naturitos,N/A,30.0,g,30g (1 ½ taza),377,0,2.4,0.8,1,0.6,0,80,15,9,2.9,0.154,0,0.0044
7792360092520,Bonafide,Vizzio Pasas,N/A,25.0,g,25 unidades (25 g),404,0,12,0,0,0,0,72,0,0,52,0.056,0,0
7179017400141,Vegetalex,Hot Dogs,N/A,37.0,g,1 sausage (37 g),157,0,5.14,0.811,0,0,0,6.76,0.27,0,0,0.822,0,0
7790310985557,Lay’s,Queso Crema Y Cebolla,N/A,25.0,g,25 g,540,0,34,3.6,0,0,0,52,2.8,2.8,4.4,0.444,0,0
7798188380177,Cautiva,Galletitas Dulces Sabor Vainilla,N/A,25.0,g,1 portion (25 g),444,0,14,3.6,0,0,0,72,12.8,0,0.8,0.208,0,0
7793890259261,Lactal,Pan marca Lactal Con Semillas,N/A,53,g,53 g,247,0,4.91,0.943,0.943,3.02,0,39.6,3.96,3.4,6.23,0.234,0,0
7798310979453,Xtrenght,Best Whey,N/A,35,g,1 portion (35 g),377,0,5.43,3.43,0,0,0,13.7,0,0,2,0.166,0,0
7730105821745,Conaprole,Leche Uat Descremada,N/A,200.0,ml,1 portion (200 ml),34,0,0,0,0,0,0,5,5,0,0,0.0445,0,0
7790580144951,BC La Campagnola,Gelatina Sabor Cereza,N/A,2.3,g,2.3 g,8,0,0,0,0,0,0,0,0,0,0,0.077,0,0
7790070433244,preferido,preferido horno,N/A,30.0,g,30 g,360,0,6.33,3,2.33,0,0,66.7,0,0,2.67,0,0,0
7798143350566,The Happy Snack,"Mezcla de semillas de sésamo, chía y girasol",N/A,10,g,10 g,580,0,50,7,0,0,0,20,0,0,0,0,0,0
2001269600008,Coto,Cornetto Vegano,N/A,60.0,g,1 cornetto (60 g),345,0,18,8,0,0,0,40,0,0,2.17,0.458,0,0
7622210691835,Club Social,Galletas De Jamon,N/A,23.5,g,23.5 g,434,0,15.3,3.4,0,0,0,63.8,7.66,7.66,2.13,0.685,0,0
8445291121843,Nestle,Nesquici,N/A,14.0,g,1 portion (14 g),364,0,0,0,0,0,0,85.7,78.6,0,6.43,0,0,0
2406914004482,Día,Queso por Salut,N/A,30,g,1 portion (30 g),310,0,23.7,15.7,7,1,0,1.33,1.33,0,0,0.187,0,0
2541761005081,La Serenisima,Queso Port Salut,N/A,30.0,g,1 portion (30 g),219,0,12,7.2,0,0,0,0.5,0.5,0,0,0.43,0,0
7500810034460,Barcel,Takis Xplosion,N/A,25.0,g,1 portion (25 g),516,0,28,4,0,0,0,60,3.2,0,4.8,0.632,0,0
7891515547066,Sadis,Chicken Fingers,N/A,130,g,130 g,211,0,10,0,0,0,0,16.9,0.615,0,1.08,0.451,0,0
7798001562292,Cremogal,Leche Entera en polvo,N/A,25.0,g,25 g,504,0,27.2,0,0,0,0,38,38,0,0,0.38,0,0
7798184451031,Fitbeans,Sanck Garbanzos,N/A,25.0,g,3 portion (25 g),376,0,16,1.2,0,0,0,39.2,0,0,14,0.736,0,0
7793360132483,La Campagnola,Poroto Alubia,N/A,N/A,N/A,N/A,86,0,0.4,0,0,0,0,16,2.2,0,7.9,0,0,0
7792360092308,Bonafide,Garrapiña,N/A,25.0,g,1 portion (25 g),452,0,17.6,0,0,0,0,64,0,0,0,0,0,0
